EmployeeID,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroups,IncomeGroups,YearsAtCompanyGroups
3587,3,3,4,4,4,48,False,Travel_Rarely,Sales,1,1,Marketing,Male,2,Manufacturing Director,Single,74060,6,14,2,25.0,2,1,0,0,"(40.0, 50.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
3588,3,3,4,4,2,29,False,Travel_Rarely,Research & Development,3,3,Technical Degree,Female,2,Healthcare Representative,Divorced,48050,3,16,1,9.0,2,7,1,7,"(25.0, 30.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3589,3,3,3,3,2,34,False,Travel_Rarely,Sales,9,4,Medical,Female,2,Laboratory Technician,Married,27410,0,15,1,2.0,3,1,0,0,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3590,3,3,2,2,3,44,False,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,1,Laboratory Technician,Married,42620,7,18,0,26.0,2,22,3,10,"(40.0, 50.0]","(25000.0, 50000.0]","(20.0, 30.0]"
3591,4,3,4,3,3,33,False,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,2,Research Scientist,Divorced,161840,0,13,1,10.0,2,9,0,8,"(30.0, 40.0]","(150000.0, 175000.0]","(5.0, 10.0]"
3592,3,4,2,4,3,19,False,Travel_Rarely,Sales,2,4,Marketing,Male,3,Laboratory Technician,Single,115570,1,22,0,1.0,0,1,0,1,"(17.999, 25.0]","(100000.0, 125000.0]","(-1.0, 2.0]"
3593,3,3,4,3,3,23,False,Travel_Rarely,Sales,2,3,Medical,Male,3,Laboratory Technician,Married,18780,1,13,1,1.0,2,1,0,1,"(17.999, 25.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
3594,3,3,3,4,3,25,True,Travel_Frequently,Research & Development,1,1,Life Sciences,Male,1,Manufacturing Director,Single,109320,1,11,1,1.0,3,1,1,0,"(17.999, 25.0]","(100000.0, 125000.0]","(-1.0, 2.0]"
3595,3,3,3,4,2,26,False,Travel_Rarely,Human Resources,9,3,Life Sciences,Male,2,Research Scientist,Single,68110,1,11,1,8.0,4,8,2,2,"(25.0, 30.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3596,3,3,1,2,3,45,True,Travel_Rarely,Human Resources,12,3,Human Resources,Male,2,Laboratory Technician,Single,43060,2,11,2,26.0,3,24,1,11,"(40.0, 50.0]","(25000.0, 50000.0]","(20.0, 30.0]"
3597,4,4,4,2,3,55,False,Non-Travel,Research & Development,27,3,Life Sciences,Female,2,Manager,Divorced,48590,1,24,1,34.0,3,33,15,0,"(50.0, 60.0]","(25000.0, 50000.0]","(30.0, 40.0]"
3598,3,3,1,3,1,21,True,Travel_Frequently,Research & Development,20,2,Medical,Female,4,Research Scientist,Single,53370,1,14,1,2.0,2,2,2,2,"(17.999, 25.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
3599,1,3,4,2,3,46,False,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Manufacturing Director,Married,23400,2,13,1,26.0,2,11,0,8,"(40.0, 50.0]","(10000.0, 25000.0]","(10.0, 15.0]"
3600,2,3,3,1,3,34,False,Travel_Rarely,Sales,13,4,Medical,Male,3,Sales Representative,Single,74910,0,14,1,4.0,3,3,0,2,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3601,3,3,4,2,2,51,False,Travel_Frequently,Research & Development,14,3,Life Sciences,Male,2,Research Director,Divorced,105270,4,14,0,31.0,3,29,11,10,"(50.0, 60.0]","(100000.0, 125000.0]","(20.0, 30.0]"
3602,3,4,4,4,2,59,False,Travel_Rarely,Research & Development,4,2,Life Sciences,Male,2,Research Scientist,Single,165950,6,21,1,25.0,2,9,5,4,"(50.0, 60.0]","(150000.0, 175000.0]","(5.0, 10.0]"
3603,3,3,3,2,4,34,False,Travel_Frequently,Sales,14,4,Medical,Female,3,Research Scientist,Divorced,88340,4,13,1,15.0,1,11,5,10,"(30.0, 40.0]","(75000.0, 100000.0]","(10.0, 15.0]"
3604,3,3,4,3,2,28,False,Travel_Frequently,Research & Development,2,3,Other,Female,1,Manager,Single,55770,0,19,0,5.0,3,4,0,2,"(25.0, 30.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3605,1,3,3,1,2,44,False,Travel_Rarely,Research & Development,3,4,Life Sciences,Male,2,Research Scientist,Divorced,47070,1,17,0,26.0,4,25,14,13,"(40.0, 50.0]","(25000.0, 50000.0]","(20.0, 30.0]"
3606,3,3,3,2,4,34,False,Travel_Frequently,Sales,1,3,Life Sciences,Male,2,Sales Executive,Married,24000,4,18,1,14.0,3,10,1,8,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
3607,3,3,3,3,3,35,False,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,4,Healthcare Representative,Married,98240,0,19,0,4.0,2,3,2,2,"(30.0, 40.0]","(75000.0, 100000.0]","(2.0, 5.0]"
3608,3,3,2,2,3,42,False,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,1,Manager,Married,64470,6,13,0,18.0,3,1,0,0,"(40.0, 50.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
3609,4,3,4,4,4,43,False,Travel_Rarely,Research & Development,7,2,Medical,Female,1,Laboratory Technician,Single,195020,3,18,2,23.0,3,21,15,17,"(40.0, 50.0]","(175000.0, 200000.0]","(20.0, 30.0]"
3610,2,4,3,2,3,36,False,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Healthcare Representative,Single,27250,9,21,1,18.0,4,16,5,12,"(30.0, 40.0]","(25000.0, 50000.0]","(15.0, 20.0]"
3611,3,3,1,4,3,44,True,Travel_Rarely,Research & Development,21,4,Life Sciences,Female,2,Laboratory Technician,Married,62720,1,19,1,10.0,3,10,0,5,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3612,3,3,4,4,3,28,False,Travel_Frequently,Research & Development,2,3,Life Sciences,Female,2,Sales Representative,Married,21270,1,14,0,2.0,3,2,2,2,"(25.0, 30.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
3613,3,3,2,3,2,51,False,Travel_Frequently,Sales,21,4,Medical,Male,2,Research Scientist,Single,182000,0,17,0,8.0,3,7,7,7,"(50.0, 60.0]","(175000.0, 200000.0]","(5.0, 10.0]"
3614,3,3,3,3,3,30,False,Non-Travel,Research & Development,2,4,Other,Male,1,Research Scientist,Single,20960,7,11,3,10.0,2,8,1,7,"(25.0, 30.0]","(10000.0, 25000.0]","(5.0, 10.0]"
3615,3,3,2,3,3,29,True,Travel_Rarely,Research & Development,29,4,Technical Degree,Female,1,Sales Representative,Divorced,28860,3,13,0,10.0,4,7,7,7,"(25.0, 30.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3616,3,3,4,1,2,28,False,Travel_Rarely,Sales,1,4,Life Sciences,Female,2,Sales Representative,Single,20330,2,15,1,5.0,5,3,1,2,"(25.0, 30.0]","(10000.0, 25000.0]","(2.0, 5.0]"
3617,3,4,4,2,2,25,False,Travel_Rarely,Research & Development,18,2,Life Sciences,Male,1,Research Scientist,Single,36220,1,25,0,2.0,0,2,2,1,"(17.999, 25.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3618,3,3,3,4,4,32,False,Travel_Rarely,Research & Development,10,4,Other,Female,1,Sales Executive,Married,42330,1,11,0,10.0,5,10,0,8,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3619,3,3,2,2,3,45,False,Travel_Frequently,Research & Development,19,3,Medical,Male,3,Laboratory Technician,Single,36810,3,17,1,22.0,2,0,0,0,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3620,3,3,3,2,3,39,False,Travel_Rarely,Sales,29,1,Marketing,Female,1,Laboratory Technician,Divorced,54600,6,13,2,21.0,3,19,15,2,"(30.0, 40.0]","(50000.0, 75000.0]","(15.0, 20.0]"
3621,1,3,1,3,3,58,False,Travel_Rarely,Research & Development,27,3,Other,Male,2,Laboratory Technician,Divorced,21870,1,18,1,2.0,1,2,2,2,"(50.0, 60.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
3622,3,3,4,3,3,32,True,Travel_Rarely,Research & Development,5,3,Technical Degree,Female,1,Sales Executive,Married,96020,1,13,1,10.0,3,10,1,1,"(30.0, 40.0]","(75000.0, 100000.0]","(5.0, 10.0]"
3623,2,4,3,1,3,39,True,Travel_Rarely,Research & Development,18,2,Life Sciences,Male,2,Laboratory Technician,Single,28360,0,20,0,6.0,3,5,0,3,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3624,4,3,1,4,3,30,False,Travel_Rarely,Sales,9,1,Marketing,Male,4,Research Director,Married,40890,0,18,0,10.0,2,9,6,7,"(25.0, 30.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3625,2,3,4,3,3,36,False,Travel_Rarely,Sales,1,3,Marketing,Male,2,Sales Executive,Married,166270,3,12,0,10.0,5,7,1,7,"(30.0, 40.0]","(150000.0, 175000.0]","(5.0, 10.0]"
3626,2,3,4,1,4,46,False,Travel_Rarely,Sales,4,3,Medical,Male,1,Research Scientist,Single,26190,6,12,1,10.0,3,7,5,7,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3627,2,3,3,4,3,28,False,Non-Travel,Research & Development,1,3,Medical,Male,5,Sales Executive,Married,56790,0,13,0,10.0,2,9,7,5,"(25.0, 30.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3628,2,4,4,1,3,50,False,Travel_Rarely,Research & Development,20,2,Medical,Female,5,Laboratory Technician,Married,154020,4,21,0,25.0,3,3,1,2,"(40.0, 50.0]","(150000.0, 175000.0]","(2.0, 5.0]"
3629,2,3,4,2,3,40,True,Travel_Rarely,Sales,8,1,Other,Male,1,Laboratory Technician,Single,59850,2,13,3,9.0,1,5,1,0,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3630,3,3,2,2,2,52,True,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Laboratory Technician,Single,25790,9,19,1,10.0,1,8,7,7,"(50.0, 60.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3631,2,3,2,1,3,30,False,Travel_Rarely,Research & Development,6,4,Medical,Female,1,Sales Executive,Married,30410,1,11,1,9.0,2,9,0,8,"(25.0, 30.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3632,3,3,1,3,3,39,False,Travel_Rarely,Research & Development,26,1,Medical,Male,2,Healthcare Representative,Single,34470,0,14,0,9.0,5,8,1,7,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3633,2,3,4,3,2,31,False,Non-Travel,Research & Development,1,2,Medical,Male,1,Sales Executive,Divorced,195130,1,12,1,10.0,1,10,9,6,"(30.0, 40.0]","(175000.0, 200000.0]","(5.0, 10.0]"
3634,3,3,3,2,3,41,False,Non-Travel,Sales,6,3,Life Sciences,Female,1,Research Director,Single,27730,1,11,0,19.0,3,19,11,9,"(40.0, 50.0]","(25000.0, 50000.0]","(15.0, 20.0]"
3635,3,3,4,2,4,31,True,Travel_Frequently,Research & Development,3,1,Life Sciences,Male,1,Sales Executive,Single,71040,1,14,1,3.0,3,3,2,2,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3636,3,3,1,1,4,44,True,Travel_Rarely,Sales,5,3,Life Sciences,Male,1,Laboratory Technician,Married,63220,4,11,1,10.0,2,3,1,2,"(40.0, 50.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3637,2,3,3,3,2,42,False,Non-Travel,Research & Development,4,3,Life Sciences,Male,2,Laboratory Technician,Married,20830,0,12,2,21.0,3,20,2,10,"(40.0, 50.0]","(10000.0, 25000.0]","(15.0, 20.0]"
3638,3,3,4,3,3,55,False,Travel_Rarely,Sales,11,3,Technical Degree,Male,2,Manufacturing Director,Married,83810,4,15,1,23.0,3,19,9,11,"(50.0, 60.0]","(75000.0, 100000.0]","(15.0, 20.0]"
3639,3,3,4,2,3,56,False,Travel_Rarely,Sales,3,2,Medical,Female,3,Manufacturing Director,Single,26910,6,16,1,36.0,6,7,7,7,"(50.0, 60.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3640,3,3,3,3,3,40,False,Non-Travel,Research & Development,1,1,Life Sciences,Male,1,Laboratory Technician,Divorced,42860,9,15,0,6.0,6,4,0,0,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3641,3,4,4,4,2,34,False,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,2,Research Director,Divorced,26590,0,24,3,10.0,2,9,1,6,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3642,2,3,3,4,3,40,False,Travel_Rarely,Sales,4,3,Medical,Male,2,Sales Executive,Single,94340,1,13,1,9.0,3,9,8,8,"(30.0, 40.0]","(75000.0, 100000.0]","(5.0, 10.0]"
3643,2,3,3,1,3,41,False,Travel_Frequently,Sales,1,4,Other,Female,2,Healthcare Representative,Divorced,55610,0,11,0,10.0,2,9,1,7,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3644,2,3,3,3,3,35,False,Travel_Frequently,Sales,1,2,Technical Degree,Male,2,Manager,Single,66460,1,13,1,9.0,2,9,1,1,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3645,3,3,3,2,3,51,False,Travel_Rarely,Sales,18,2,Life Sciences,Male,4,Manufacturing Director,Divorced,77250,1,13,1,33.0,2,33,0,10,"(50.0, 60.0]","(75000.0, 100000.0]","(30.0, 40.0]"
3646,2,3,2,1,3,38,False,Travel_Rarely,Sales,2,4,Life Sciences,Female,1,Research Scientist,Divorced,107250,3,18,0,11.0,5,7,1,7,"(30.0, 40.0]","(100000.0, 125000.0]","(5.0, 10.0]"
3647,4,3,3,1,4,34,False,Travel_Rarely,Sales,4,3,Life Sciences,Male,2,Research Scientist,Single,88470,1,16,0,10.0,3,10,9,6,"(30.0, 40.0]","(75000.0, 100000.0]","(5.0, 10.0]"
3648,3,3,4,4,2,25,False,Travel_Rarely,Research & Development,6,2,Medical,Female,4,Research Scientist,Married,20450,3,19,0,7.0,3,3,1,2,"(17.999, 25.0]","(10000.0, 25000.0]","(2.0, 5.0]"
3649,4,3,3,1,2,58,True,Travel_Rarely,Sales,1,4,Technical Degree,Male,2,Sales Executive,Married,10090,7,13,2,31.0,3,10,5,9,"(50.0, 60.0]","(10000.0, 25000.0]","(5.0, 10.0]"
3650,1,4,2,2,3,40,False,Travel_Rarely,Research & Development,14,4,Medical,Female,1,Research Scientist,Married,33480,3,22,0,7.0,2,4,0,3,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3651,3,3,1,1,2,36,False,Travel_Frequently,Sales,16,2,Life Sciences,Male,1,Research Scientist,Married,12810,2,11,0,17.0,2,15,6,13,"(30.0, 40.0]","(10000.0, 25000.0]","(10.0, 15.0]"
3652,2,4,4,4,3,48,False,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,2,Research Scientist,Single,28190,1,20,0,11.0,2,10,0,8,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3653,3,3,3,4,3,27,False,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,Laboratory Technician,Married,48510,8,18,0,5.0,2,1,0,0,"(25.0, 30.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3654,3,3,4,2,2,51,False,Travel_Rarely,Research & Development,4,1,Medical,Female,3,Manufacturing Director,Single,40280,3,14,0,29.0,3,5,0,3,"(50.0, 60.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3656,2,3,4,4,3,35,False,Travel_Rarely,Research & Development,1,4,Other,Female,2,Research Director,Married,81200,0,13,0,10.0,2,9,0,0,"(30.0, 40.0]","(75000.0, 100000.0]","(5.0, 10.0]"
3657,4,3,4,4,3,27,False,Travel_Frequently,Research & Development,26,4,Medical,Female,1,Research Director,Single,46470,3,17,0,8.0,3,6,0,0,"(25.0, 30.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3658,4,3,1,3,2,55,True,Travel_Rarely,Research & Development,19,3,Technical Degree,Male,1,Human Resources,Single,46800,6,14,3,24.0,0,19,3,8,"(50.0, 60.0]","(25000.0, 50000.0]","(15.0, 20.0]"
3659,3,3,4,2,3,56,False,Travel_Rarely,Research & Development,24,4,Life Sciences,Male,2,Laboratory Technician,Married,32210,4,15,2,33.0,2,19,15,9,"(50.0, 60.0]","(25000.0, 50000.0]","(15.0, 20.0]"
3660,3,3,1,3,3,34,False,Non-Travel,Sales,1,2,Life Sciences,Male,2,Research Scientist,Divorced,86210,1,17,1,5.0,1,5,0,0,"(30.0, 40.0]","(75000.0, 100000.0]","(2.0, 5.0]"
3661,2,3,2,3,3,40,False,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Sales Executive,Divorced,45770,5,11,1,15.0,3,12,11,8,"(30.0, 40.0]","(25000.0, 50000.0]","(10.0, 15.0]"
3662,4,3,2,3,3,34,False,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,1,Research Scientist,Married,45530,4,18,1,10.0,2,8,7,7,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3663,1,3,3,4,4,31,True,Travel_Frequently,Research & Development,2,2,Medical,Female,2,Manufacturing Director,Single,53960,7,17,1,3.0,2,1,0,0,"(30.0, 40.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
3664,3,3,4,3,2,35,True,Travel_Frequently,Research & Development,1,2,Medical,Male,1,Manufacturing Director,Married,67960,0,13,0,5.0,2,4,3,2,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3665,2,3,4,3,3,38,False,Travel_Frequently,Research & Development,7,3,Medical,Female,2,Sales Representative,Divorced,76250,1,15,0,4.0,2,4,0,3,"(30.0, 40.0]","(75000.0, 100000.0]","(2.0, 5.0]"
3666,3,4,3,4,4,34,False,Travel_Rarely,Research & Development,10,4,Other,Female,2,Laboratory Technician,Single,74120,1,24,0,14.0,4,14,4,11,"(30.0, 40.0]","(50000.0, 75000.0]","(10.0, 15.0]"
3667,3,3,3,1,3,28,False,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,Healthcare Representative,Married,111590,1,12,0,5.0,2,5,0,4,"(25.0, 30.0]","(100000.0, 125000.0]","(2.0, 5.0]"
3668,2,3,4,3,2,31,True,Travel_Rarely,Research & Development,15,2,Life Sciences,Male,2,Sales Executive,Married,49600,1,15,0,10.0,3,10,6,7,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3669,3,3,1,4,4,39,False,Travel_Rarely,Research & Development,17,4,Technical Degree,Female,2,Healthcare Representative,Married,104750,3,11,1,8.0,3,5,1,4,"(30.0, 40.0]","(100000.0, 125000.0]","(2.0, 5.0]"
3670,2,3,2,2,3,51,False,Travel_Frequently,Research & Development,20,3,Medical,Male,2,Sales Executive,Married,148140,2,11,1,14.0,2,4,3,2,"(50.0, 60.0]","(125000.0, 150000.0]","(2.0, 5.0]"
3671,3,3,4,4,2,41,False,Travel_Frequently,Research & Development,1,3,Life Sciences,Male,4,Sales Executive,Divorced,191410,3,12,1,12.0,2,6,3,3,"(40.0, 50.0]","(175000.0, 200000.0]","(5.0, 10.0]"
3672,4,3,3,3,3,37,False,Travel_Rarely,Research & Development,2,2,Medical,Female,1,Healthcare Representative,Married,54050,7,15,0,8.0,3,6,1,3,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3673,3,3,2,4,4,33,False,Travel_Frequently,Research & Development,2,3,Medical,Female,1,Sales Executive,Married,87930,6,17,0,8.0,2,5,1,2,"(30.0, 40.0]","(75000.0, 100000.0]","(2.0, 5.0]"
3674,3,3,3,2,2,32,False,Travel_Rarely,Research & Development,1,4,Medical,Male,5,Research Director,Married,191890,0,12,1,4.0,3,3,1,2,"(30.0, 40.0]","(175000.0, 200000.0]","(2.0, 5.0]"
3675,3,3,3,3,3,39,False,Non-Travel,Research & Development,29,2,Life Sciences,Male,2,Sales Executive,Married,38750,3,15,0,13.0,3,6,0,5,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3676,2,3,1,3,2,25,False,Travel_Rarely,Research & Development,7,4,Life Sciences,Male,1,Sales Executive,Married,22160,2,13,3,6.0,2,3,1,2,"(17.999, 25.0]","(10000.0, 25000.0]","(2.0, 5.0]"
3677,3,3,4,3,2,52,False,Travel_Frequently,Research & Development,2,1,Life Sciences,Male,2,Sales Executive,Married,117130,2,14,0,24.0,2,5,0,2,"(50.0, 60.0]","(100000.0, 125000.0]","(2.0, 5.0]"
3678,3,3,1,3,1,43,False,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Laboratory Technician,Single,78610,1,14,2,20.0,1,20,1,8,"(40.0, 50.0]","(75000.0, 100000.0]","(15.0, 20.0]"
3679,3,3,4,4,3,27,False,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,1,Human Resources,Married,37080,1,16,2,6.0,2,6,4,4,"(25.0, 30.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3680,4,3,4,3,3,27,True,Travel_Rarely,Research & Development,2,5,Life Sciences,Female,1,Research Scientist,Single,137700,1,18,1,8.0,3,8,7,7,"(25.0, 30.0]","(125000.0, 150000.0]","(5.0, 10.0]"
3681,3,4,1,4,3,26,False,Travel_Rarely,Research & Development,2,2,Other,Male,3,Laboratory Technician,Single,53040,0,20,1,5.0,2,4,1,1,"(25.0, 30.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3683,3,3,3,1,1,52,False,Travel_Rarely,Research & Development,5,2,Life Sciences,Female,1,Healthcare Representative,Married,27590,9,18,1,12.0,6,5,0,4,"(50.0, 60.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3684,3,3,1,3,3,37,False,Travel_Rarely,Research & Development,20,5,Life Sciences,Male,2,Manager,Single,68040,4,13,1,8.0,1,3,0,2,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3685,3,3,3,4,3,35,False,Travel_Frequently,Research & Development,6,4,Medical,Female,2,Research Director,Single,61420,2,15,1,10.0,2,2,2,2,"(30.0, 40.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
3686,1,3,1,4,2,25,False,Travel_Rarely,Research & Development,1,4,Medical,Male,2,Sales Executive,Married,25000,4,14,2,7.0,2,3,0,2,"(17.999, 25.0]","(10000.0, 25000.0]","(2.0, 5.0]"
3687,2,4,3,1,3,26,False,Travel_Rarely,Research & Development,29,4,Life Sciences,Male,1,Research Scientist,Single,63890,0,22,0,8.0,2,7,0,7,"(25.0, 30.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3688,2,3,2,1,2,29,False,Travel_Rarely,Sales,9,3,Life Sciences,Male,1,Laboratory Technician,Single,111030,1,12,0,10.0,5,10,0,9,"(25.0, 30.0]","(100000.0, 125000.0]","(5.0, 10.0]"
3689,3,3,1,1,3,49,True,Travel_Frequently,Sales,6,5,Medical,Female,2,Healthcare Representative,Single,23420,3,18,0,20.0,2,4,1,3,"(40.0, 50.0]","(10000.0, 25000.0]","(2.0, 5.0]"
3690,3,3,3,4,3,29,True,Travel_Frequently,Sales,3,2,Marketing,Female,2,Laboratory Technician,Single,68110,0,15,1,9.0,2,8,7,7,"(25.0, 30.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3691,2,3,4,4,2,54,False,Travel_Rarely,Sales,1,3,Medical,Female,2,Manager,Single,22970,6,18,2,29.0,2,20,12,7,"(50.0, 60.0]","(10000.0, 25000.0]","(15.0, 20.0]"
3692,3,3,4,1,3,58,False,Travel_Rarely,Sales,22,3,Life Sciences,Female,2,Laboratory Technician,Married,24500,3,12,1,32.0,2,9,1,5,"(50.0, 60.0]","(10000.0, 25000.0]","(5.0, 10.0]"
3693,3,3,2,4,4,55,False,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,3,Research Scientist,Divorced,50930,2,16,1,31.0,3,7,0,0,"(50.0, 60.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3694,3,3,1,2,3,36,False,Travel_Rarely,Research & Development,1,3,Medical,Male,2,Sales Executive,Single,53090,3,13,0,15.0,5,5,0,1,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3695,3,3,2,3,3,31,True,Travel_Frequently,Sales,4,3,Life Sciences,Male,2,Manager,Single,30570,1,19,0,1.0,3,1,0,0,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3696,3,3,4,1,3,30,False,Travel_Rarely,Sales,3,3,Life Sciences,Male,3,Sales Executive,Divorced,51210,7,13,0,8.0,4,3,0,2,"(25.0, 30.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3697,3,3,1,2,4,31,False,Travel_Rarely,Research & Development,1,3,Medical,Male,1,Laboratory Technician,Single,168560,3,12,1,9.0,3,3,1,0,"(30.0, 40.0]","(150000.0, 175000.0]","(2.0, 5.0]"
3698,4,3,4,1,3,34,False,Travel_Frequently,Sales,2,1,Marketing,Female,5,Manager,Divorced,26860,5,11,0,10.0,3,4,1,3,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3699,1,3,1,2,4,31,True,Travel_Rarely,Sales,20,3,Technical Degree,Male,1,Research Scientist,Single,61800,1,14,1,1.0,2,1,0,0,"(30.0, 40.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
3700,3,3,2,1,4,27,False,Travel_Rarely,Human Resources,11,4,Medical,Male,4,Sales Executive,Married,66320,0,16,0,6.0,3,5,1,4,"(25.0, 30.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3701,2,3,1,4,2,36,False,Travel_Rarely,Sales,1,3,Marketing,Male,2,Research Scientist,Single,35050,1,12,2,10.0,2,10,1,8,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3702,3,3,3,1,2,36,False,Travel_Rarely,Research & Development,24,3,Other,Female,3,Research Director,Married,63970,4,14,1,11.0,3,3,0,2,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3703,3,3,1,4,2,47,False,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,2,Sales Executive,Married,62740,7,14,2,17.0,0,6,1,2,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3704,2,3,1,1,3,25,True,Travel_Rarely,Sales,16,4,Life Sciences,Male,2,Research Scientist,Married,198590,3,19,0,6.0,3,3,2,2,"(17.999, 25.0]","(175000.0, 200000.0]","(2.0, 5.0]"
3705,3,4,3,3,1,37,False,Non-Travel,Sales,8,4,Medical,Male,1,Healthcare Representative,Single,75870,0,22,1,7.0,5,6,1,3,"(30.0, 40.0]","(75000.0, 100000.0]","(5.0, 10.0]"
3706,3,3,1,1,4,56,False,Travel_Rarely,Research & Development,10,4,Other,Male,2,Sales Representative,Married,42580,2,16,0,5.0,2,3,1,0,"(50.0, 60.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3707,3,3,1,3,4,47,False,Travel_Rarely,Research & Development,3,2,Medical,Male,2,Laboratory Technician,Married,43640,3,11,1,26.0,3,20,5,6,"(40.0, 50.0]","(25000.0, 50000.0]","(15.0, 20.0]"
3708,3,3,4,3,3,24,False,Travel_Rarely,Research & Development,5,1,Other,Male,1,Manufacturing Director,Married,43350,1,15,1,5.0,5,5,0,3,"(17.999, 25.0]","(25000.0, 50000.0]","(2.0, 5.0]"
